TargetID	ProbeID	200729890044_A.AVG_Signal	200729890044_A.Detection Pval	200729890044_B.AVG_Signal	200729890044_B.Detection Pval	200729890044_C.AVG_Signal	200729890044_C.Detection Pval	200729890044_D.AVG_Signal	200729890044_D.Detection Pval	200729890044_E.AVG_Signal	200729890044_E.Detection Pval	200729890044_F.AVG_Signal	200729890044_F.Detection Pval	200729890044_G.AVG_Signal	200729890044_G.Detection Pval	200729890044_H.AVG_Signal	200729890044_H.Detection Pval	200729890044_I.AVG_Signal	200729890044_I.Detection Pval	200729890044_J.AVG_Signal	200729890044_J.Detection Pval	200729890044_K.AVG_Signal	200729890044_K.Detection Pval	200729890044_L.AVG_Signal	200729890044_L.Detection Pval	200796240064_A.AVG_Signal	200796240064_A.Detection Pval	200796240064_B.AVG_Signal	200796240064_B.Detection Pval	200796240064_C.AVG_Signal	200796240064_C.Detection Pval	200796240064_D.AVG_Signal	200796240064_D.Detection Pval	200796240064_E.AVG_Signal	200796240064_E.Detection Pval	200796240064_F.AVG_Signal	200796240064_F.Detection Pval	200796240064_G.AVG_Signal	200796240064_G.Detection Pval	200796240064_H.AVG_Signal	200796240064_H.Detection Pval	200796240064_I.AVG_Signal	200796240064_I.Detection Pval	200796240064_J.AVG_Signal	200796240064_J.Detection Pval	200796240064_K.AVG_Signal	200796240064_K.Detection Pval	200796240064_L.AVG_Signal	200796240064_L.Detection Pval
NEGATIVE	5560598	104,7986	0,6701299	108,6538	0,4766234	110,4238	0,6857143	107,8742	0,4896104	113,9608	0,5818182	107,3129	0,7831169	112,7155	0,5623376	113,0336	0,6116883	109,9782	0,7142857	118,8668	0,1012987	127,3164	0,07532468	128,3148	0,01298701	101,0296	0,7831169	107,0802	0,7051948	121,4729	0,1324675	115,3005	0,5896104	130,2213	0,04935065	123,7414	0,3805195	114,0414	0,5727273	117,8551	0,09740259	116,5421	0,7181818	106,6046	0,5935065	122,308	0,05974026	110,1719	0,548052
NEGATIVE	5570327	97,31572	0,9	99,4424	0,8181818	104,3474	0,8831169	96,97424	0,9233766	95,54194	0,9922078	106,9087	0,7935065	112,8924	0,5545455	100,3662	0,9636363	119,6096	0,3168831	94,80972	0,9727273	102,0254	0,9272727	97,45782	0,9103896	102,8321	0,7220779	97,95225	0,9480519	105,761	0,738961	108,2672	0,8532467	99,79903	0,9558442	107,9557	0,9402598	104,2326	0,9168831	90,03243	0,9896104	113,194	0,8233766	93,41187	0,9818182	99,22446	0,8792208	109,989	0,5532467
NEGATIVE	5570403	115,8017	0,2155844	109,6641	0,4337662	114,6013	0,5155844	112,7653	0,287013	110,7266	0,7064935	109,5773	0,7116883	119,9077	0,2896104	115,5602	0,5142857	115,8112	0,4662338	108,6795	0,4675325	111,0315	0,6233766	108,5906	0,4012987	103,6681	0,6896104	100,9095	0,9051948	110,9723	0,4961039	122,1726	0,3103896	109,5223	0,6532468	122,3802	0,438961	122,733	0,2376623	114,1716	0,2012987	125,7873	0,3064935	101,7781	0,8077922	109,359	0,4428571	111,1869	0,4987013
NEGATIVE	5670356	125,7831	0,05454545	116,5661	0,1688312	117,1581	0,4064935	128,8759	0,01948052	125,79	0,1649351	119,3334	0,3246753	116,403	0,4324675	129,7746	0,1051948	123,5004	0,1883117	115,8516	0,1727273	122,9787	0,1662338	116,8833	0,1363636	99,85292	0,8311688	110,6882	0,5220779	111,1296	0,4883117	128,9323	0,1376623	111,7106	0,5428572	131,0633	0,1402597	119,0945	0,3545454	109,1265	0,3883117	125,234	0,3272727	117,1272	0,1727273	99,96984	0,8558441	115,4042	0,3285714
NEGATIVE	5670414	116,253	0,2012987	120,5255	0,08831169	130,4176	0,07662338	121,8011	0,05714286	137,3206	0,02857143	144,7874	0,007792208	148,4334	0,01038961	152,4096	0,005194805	124,0782	0,1701299	107,2861	0,5350649	130,3105	0,04805195	123,6653	0,04155844	109,0789	0,4038961	118,3984	0,2350649	118,3941	0,1974026	119,0526	0,4350649	113,1365	0,4779221	125,2341	0,3207792	122,778	0,2363636	114,9378	0,1753247	118,412	0,6272727	122,0821	0,07272727	113,2514	0,2922078	116,341	0,2844156
NEGATIVE	5690138	92,43389	0,9805195	105,2927	0,6116883	108,6372	0,7584416	102,7203	0,7272727	109,293	0,7519481	104,0827	0,8727273	104,9895	0,8571429	115,5188	0,5155844	123,8969	0,1779221	104,2274	0,6675324	105,7698	0,8246753	92,38927	0,9844156	99,48466	0,8428571	98,00089	0,9454545	108,4644	0,612987	99,74809	0,9831169	101,253	0,9285714	111,1092	0,8688312	103,3065	0,9337662	106,6376	0,5077922	114,8676	0,7701299	99,31953	0,8818182	113,8308	0,2753247	108,822	0,6064935
NEGATIVE	5690327	97,27154	0,9012987	95,17901	0,9350649	125,9105	0,1428571	97,04139	0,9194805	133,753	0,06493507	105,3716	0,8441558	109,8865	0,6883117	104,6753	0,8701299	119,9994	0,2948052	100,0663	0,8376623	113,177	0,5181818	104,3651	0,6272727	103,3381	0,7025974	109,7444	0,5675325	116,067	0,2701299	111,1391	0,7545455	121,9564	0,1584416	103,3272	0,9922078	108,4385	0,8064935	109,1475	0,387013	122,7581	0,438961	100,6079	0,8389611	101,608	0,7922078	108,6888	0,612987
NEGATIVE	5690524	118,6976	0,1428571	118,3926	0,1324675	109,3314	0,7324675	106,9286	0,5350649	116,1963	0,4792208	109,0452	0,7376623	116,7953	0,4090909	107,9792	0,7831169	114,4551	0,5233766	107,8311	0,5103896	118,1401	0,3	108,5289	0,4038961	106,432	0,5441558	117,1921	0,274026	109,7945	0,5402597	112,3409	0,7038961	115,0367	0,4051948	120,5776	0,5142857	129,3541	0,08831169	100,4167	0,8142857	131,561	0,1545455	120,5304	0,09090909	119,3176	0,1077922	119,8895	0,1766234
NEGATIVE	5700019	94,21976	0,9636363	102,1118	0,7285714	98,45565	0,9727273	99,60494	0,8389611	102,7433	0,9168831	102,3973	0,9077922	109,868	0,6909091	110,5625	0,6909091	110,5583	0,6896104	99,72381	0,8493506	111,2474	0,6103896	100,9362	0,7909091	106,4843	0,5389611	120,0007	0,1857143	108,3011	0,6207792	116,9509	0,5090909	121,8423	0,161039	120,4184	0,5220779	114,2639	0,5636364	106,3753	0,5194805	115,3707	0,7493507	129,3532	0,01818182	110,3163	0,4	125,3165	0,05974026
NEGATIVE	5700037	90,24976	0,9896104	99,25107	0,8220779	101,8446	0,9311689	100,6572	0,8077922	101,9309	0,9311689	100,158	0,9506493	104,2096	0,8805195	105,5506	0,8506494	109,8953	0,7207792	98,88568	0,8753247	107,4235	0,7701299	103,2643	0,6831169	93,91558	0,9753247	108,8345	0,6	106,7634	0,6922078	111,4545	0,7415584	101,8535	0,9220779	107,8211	0,9441559	111,2989	0,6857143	101,3721	0,7623377	119,1972	0,5831169	105,8135	0,648052	101,1095	0,8155844	96,59797	0,9727273
NEGATIVE	5700445	114,4025	0,2597403	105,6686	0,5948052	120,8	0,2727273	117,0833	0,1545455	129,9943	0,0961039	127,0227	0,1324675	119,6931	0,2974026	119,5002	0,3558442	118,1898	0,3727273	102,3409	0,7623377	117,5919	0,3194805	125,1102	0,03246753	108,0297	0,4701299	116,5071	0,2961039	117,4872	0,225974	121,9317	0,3168831	113,8069	0,4506494	116,8077	0,6688312	109,0652	0,787013	118,0811	0,0961039	130,0803	0,1883117	115,6737	0,2168831	104,4562	0,6714286	106,2188	0,7142857
NEGATIVE	5720082	110,9882	0,3935065	104,5263	0,6441559	107,2746	0,7987013	106,3048	0,5727273	121,8711	0,2844156	112,7445	0,5662338	115,0767	0,4844156	119,5755	0,3532467	117,8326	0,387013	102,4652	0,7519481	108,6232	0,7142857	111,9656	0,2753247	112,0097	0,2675325	113,533	0,3987013	97,98344	0,9584416	107,0176	0,8935065	109,6695	0,6454545	110,8156	0,8779221	122,4869	0,2428571	102,1656	0,7246753	121,2385	0,4961039	105,3372	0,6701299	114,0337	0,2597403	105,7016	0,7350649
NEGATIVE	5720114	117,9057	0,1584416	110,4999	0,3857143	121,6692	0,2376623	108,5157	0,4493507	142,5537	0,01168831	115,5923	0,4675325	130,5074	0,07142857	125,7027	0,1688312	117,4885	0,4	108,915	0,4493507	113,2542	0,5142857	112,556	0,2571429	104,2795	0,6545454	118,8506	0,2207792	109,2552	0,5714286	105,0591	0,9415584	115,2859	0,3922078	131,9219	0,1155844	139,9326	0,01428571	111,0095	0,3181818	119,0759	0,587013	121,8979	0,07532468	128,6727	0,02077922	107,9895	0,6415585
NEGATIVE	5720164	101,6844	0,7831169	125,4008	0,03636364	108,3556	0,7701299	101,7059	0,774026	122,1943	0,2779221	125,4664	0,1584416	126,6917	0,1207792	115,0533	0,5298702	126,0216	0,125974	116,167	0,1649351	113,5665	0,5012987	118,491	0,1038961	114,7703	0,1805195	108,6516	0,6142857	129,3117	0,03766234	111,375	0,7441558	131,7433	0,04415584	136,7293	0,06103896	123,0764	0,2246753	117,7463	0,1012987	121,0211	0,5038961	116,5799	0,1844156	117,5091	0,1597403	132,808	0,01688312
NEGATIVE	5720301	102,1793	0,7701299	110,0135	0,4168831	127,4584	0,1220779	116,8029	0,1636364	114,3392	0,5636364	104,9054	0,8532467	119,5878	0,3025974	129,372	0,1103896	124,5881	0,1545455	103,2506	0,7285714	114,7668	0,438961	104,5281	0,6194805	113,9551	0,1987013	120,883	0,1597403	118,8569	0,187013	116,7084	0,5207792	115,5175	0,3766234	118,5309	0,5883117	110,3432	0,725974	118,0875	0,0948052	121,5996	0,4818182	100,0705	0,8597403	103,1524	0,7246753	108,8455	0,6038961
NEGATIVE	5810020	108,8715	0,4909091	119,9207	0,1	120,3384	0,2818182	117,9379	0,1324675	122,7922	0,2558441	117,3521	0,4116883	108,98	0,725974	111,0921	0,6714286	120,4871	0,2818182	108,7039	0,4662338	102,7186	0,9155844	112,6369	0,2532468	111,5858	0,2896104	129,0688	0,03506494	115,8924	0,2727273	133,0313	0,07922078	116,423	0,3155844	114,3547	0,7701299	118,7446	0,3766234	100,6358	0,7974026	117,0605	0,687013	113,0799	0,3103896	118,955	0,1194805	107,5031	0,6662338
NEGATIVE	5810451	100,8591	0,8155844	112,5518	0,2974026	114,8777	0,5051948	114,1709	0,2363636	104,7639	0,8766234	107,449	0,7766234	117,3056	0,3857143	104,8888	0,8688312	108,2384	0,7753247	108,5654	0,4753247	112,5809	0,5493507	109,3584	0,3675325	112,0406	0,2662338	105,2095	0,7623377	103,405	0,8233766	116,707	0,5220779	113,5709	0,4623377	120,2994	0,5272727	111,1128	0,6922078	103,645	0,6506494	125,3908	0,3220779	108,4035	0,5207792	113,4543	0,2857143	102,9319	0,8233766
NEGATIVE	5810524	105,4791	0,6298701	118,8478	0,125974	115,5624	0,4623377	113,8103	0,2545455	117,1302	0,4324675	112,0636	0,6038961	126,1125	0,1311688	121,7351	0,2714286	121,277	0,2493507	115,1213	0,212987	131,9802	0,03116883	112,155	0,2649351	116,1695	0,1467533	122,1379	0,1207792	126,3675	0,05584415	120,3115	0,3779221	123,6566	0,1324675	119,1605	0,5558441	119,6365	0,3441558	101,6703	0,7480519	127,1903	0,2558441	112,1423	0,3350649	114,7097	0,2415584	108,6923	0,6116883
NEGATIVE	5820161	107,9816	0,5337662	93,6863	0,9688312	103,8052	0,8935065	104,5861	0,6584415	111,3375	0,6831169	106,7333	0,7974026	99,31298	0,9597403	105,3323	0,861039	107,9897	0,7857143	103,9185	0,6896104	105,0213	0,848052	102,108	0,7480519	103,3965	0,7012987	98,64295	0,9363636	105,5731	0,7467533	110,3989	0,7753247	105,4889	0,8012987	112,0684	0,8363636	109,4513	0,7714286	100,6443	0,7948052	105,692	0,9701298	104,7808	0,6922078	108,2549	0,4961039	99,96269	0,9207792
NEGATIVE	5820239	116,8534	0,1766234	98,924	0,8389611	108,8855	0,7493507	106,4556	0,5636364	108,2565	0,7753247	107,7466	0,7701299	118,3317	0,3480519	107,4544	0,8077922	110,0508	0,712987	102,9108	0,7402598	119,1076	0,2649351	96,86127	0,925974	103,4689	0,6961039	106,0708	0,7376623	98,71353	0,9428571	110,4644	0,7727273	102,8768	0,8883117	118,5656	0,5857143	109,8951	0,7467533	94,00399	0,9506493	107,3631	0,9610389	99,4986	0,8766234	104,7852	0,6597403	98,51276	0,9415584
NEGATIVE	5820243	129,467	0,02857143	116,4614	0,1727273	121,0337	0,2662338	100,2022	0,825974	123,7755	0,2324675	142,533	0,009090909	121,0254	0,2545455	118,0839	0,4142857	124,355	0,161039	116,53	0,1532468	132,8809	0,02467532	113,3448	0,2311688	115,5984	0,161039	119,3178	0,2038961	130,0022	0,03376623	133,7775	0,07012987	128,5113	0,05714286	128,9222	0,1857143	127,3857	0,1194805	116,8463	0,1181818	129,9057	0,1948052	131,4492	0,01168831	117,1968	0,1675325	113,7244	0,3727273
NEGATIVE	5820750	112,4126	0,3376623	109,3405	0,4506494	110,7656	0,6727273	111,7721	0,3207792	113,5241	0,5922078	118,0534	0,3779221	112,4475	0,5766234	106,9382	0,8181818	113,0583	0,587013	110,0878	0,3961039	111,9837	0,5714286	109,4747	0,3558442	101,3412	0,774026	104,231	0,8	107,8763	0,6428571	122,2032	0,3064935	112,1727	0,5168831	111,3693	0,8623376	120,3237	0,3155844	104,2982	0,6064935	121,2655	0,4935065	117,7505	0,1558442	102,9286	0,7337663	117,737	0,2350649
NEGATIVE	5860095	110,7461	0,4077922	110,2634	0,3987013	123,5165	0,1922078	106,0357	0,5883117	117,9108	0,412987	120,925	0,2649351	120,0691	0,2831169	117,0006	0,451948	113,1423	0,5779221	112,9452	0,2857143	114,9512	0,4337662	106,9128	0,4883117	108,2826	0,451948	108,2774	0,6376624	123,2985	0,1038961	99,92187	0,9805195	114,0068	0,4454545	124,5507	0,3441558	113,8079	0,5857143	104,3841	0,6051948	123,7559	0,3948052	105,9304	0,6363636	113,5294	0,2818182	116,6085	0,274026
NEGATIVE	5860563	105,1249	0,6493506	109,0045	0,4675325	105,1599	0,8688312	99,07226	0,8597403	110,1018	0,7298701	100,0717	0,951948	107,9335	0,7584416	105,3851	0,8571429	112,2114	0,6194805	109,2635	0,4298701	111,6699	0,5935065	104,4199	0,6246753	94,24982	0,9714286	108,5252	0,6207792	107,9925	0,6337662	112,6327	0,6935065	113,4578	0,4675325	117,5391	0,6246753	109,758	0,7571428	98,40001	0,8727273	117,5869	0,6558442	104,4469	0,7051948	107,4554	0,5298702	108,5532	0,6181818
NEGATIVE	5870347	118,6058	0,1441558	115,1601	0,2038961	128,2734	0,1077922	118,9664	0,1077922	119,8773	0,3454545	116,7851	0,4285714	121,8043	0,2246753	118,7155	0,3909091	117,3655	0,4025974	102,8844	0,7428572	113,3188	0,5103896	102,8269	0,7012987	112,6012	0,238961	115,1429	0,3441558	114,3134	0,3298701	120,669	0,3623376	110,3574	0,6194805	127,6339	0,2298701	116,0375	0,4857143	105,8699	0,5428572	120,1419	0,5415584	104,9339	0,6883117	120,7586	0,08051948	113,2218	0,4012987
NEGATIVE	5870364	121,3645	0,1012987	119,0867	0,1194805	141,8222	0,02207792	107,2648	0,5103896	124,0821	0,2207792	125,2891	0,1649351	166,1832	0,003896104	111,6466	0,6545454	130,6109	0,06623377	113,1171	0,2766234	120,2102	0,225974	120,1189	0,08441558	125,2397	0,03246753	121,7588	0,1350649	126,1877	0,05844156	133,0563	0,07792208	140,5441	0,007792208	116,4006	0,6896104	124,5082	0,1922078	116,7964	0,1194805	133,7225	0,1064935	127,8763	0,02727273	111,8884	0,338961	126,8418	0,04545455
NEGATIVE	5870373	96,58684	0,9233766	92,96133	0,9766234	105,6089	0,8545455	100,0293	0,8285714	97,06635	0,9883117	111,0276	0,6506494	105,6147	0,8337662	99,69093	0,9701298	101,6264	0,9610389	96,84734	0,9298701	114,4328	0,451948	100,9634	0,787013	98,41761	0,8792208	100,7296	0,9116883	103,3427	0,8246753	104,3406	0,9493507	104,0161	0,8558441	115,3466	0,7324675	103,3563	0,9311689	94,70821	0,9454545	105,6125	0,9727273	100,2134	0,8571429	108,2698	0,4948052	98,36154	0,9428571
NEGATIVE	5870524	103,7835	0,7	112,8285	0,2883117	118,6022	0,3532467	103,8719	0,6922078	114,0298	0,574026	106,2314	0,8155844	118,6076	0,3350649	108,5286	0,7558442	103,1491	0,938961	104,1277	0,6714286	116,3812	0,3766234	104,8131	0,6012987	103,7357	0,6805195	113,8909	0,3844156	98,77365	0,9415584	118,1536	0,4662338	110,0651	0,6324675	113,974	0,7818182	116,8227	0,4493507	100,861	0,7844156	123,3582	0,4142857	105,7926	0,6493506	101,5311	0,8012987	115,7914	0,3103896
NEGATIVE	5890059	99,37374	0,8597403	93,84032	0,9649351	101,2947	0,938961	106,998	0,5298702	103,0856	0,9090909	130,1594	0,08701298	97,47675	0,9779221	99,89551	0,9675325	103,3872	0,9311689	103,3858	0,7220779	101,0754	0,9441559	96,45167	0,9363636	98,67889	0,8727273	106,1162	0,7350649	90,75119	1	106,2843	0,9077922	102,3272	0,9064935	109,1913	0,912987	101,2676	0,9597403	103,8921	0,6311688	120,5884	0,5207792	102,3359	0,787013	98,54577	0,9012987	107,5057	0,6649351
NEGATIVE	5890458	102,2634	0,7649351	100,6174	0,7792208	126,0157	0,1415584	108,7361	0,4376623	111,5837	0,6753247	124,8752	0,1818182	117,3424	0,3844156	116,5579	0,4727273	112,344	0,6155844	102,1835	0,7688312	111,1742	0,6142857	107,9141	0,4415585	109,3795	0,3922078	113,1837	0,4155844	98,49649	0,9480519	116,8564	0,512987	109,0075	0,6701299	114,2077	0,7753247	110,394	0,7233766	105,7039	0,5493507	119,391	0,574026	106,1334	0,6272727	108,0759	0,5025974	100,8325	0,8961039
NEGATIVE	5890671	100,8139	0,8168831	112,4225	0,3103896	121,714	0,2350649	108,3468	0,4636364	113,2667	0,6090909	111,613	0,6220779	108,1088	0,7545455	107,8478	0,7909091	108,4011	0,7701299	106,9534	0,5493507	111,1529	0,6168831	109,5967	0,3519481	93,79382	0,9766234	105,0776	0,7675325	119,7978	0,1623377	112,1807	0,7142857	106,6142	0,7714286	112,4054	0,825974	115,0332	0,5363637	101,8119	0,7415584	110,3402	0,9194805	112,8518	0,3155844	99,515	0,8688312	95,70914	0,9818182
NEGATIVE	5890719	109,1502	0,4766234	106,4167	0,5467532	118,2244	0,3727273	98,078	0,8805195	119,5045	0,3623376	126,5608	0,1441558	120,243	0,2792208	139,9443	0,02077922	102,8924	0,9428571	107,1432	0,5428572	119,1613	0,2623377	109,7452	0,3441558	110,6023	0,3285714	108,2375	0,6428571	103,6754	0,8142857	114,4672	0,6207792	112,3071	0,5090909	124,3344	0,3519481	107,5687	0,8311688	119,8643	0,07272727	121,835	0,4701299	110,81	0,3909091	110,0416	0,4181818	114,2482	0,3545454
NEGATIVE	5900093	121,7636	0,0948052	118,0242	0,1376623	112,1516	0,6038961	112,6659	0,2883117	108,8434	0,7636364	113,2121	0,5467532	122,9128	0,1974026	117,6386	0,4298701	129,4814	0,07922078	120,8204	0,07142857	134,4099	0,01558442	106,4286	0,5090909	108,2878	0,4506494	110,6387	0,525974	114,0699	0,3480519	130,2504	0,1168831	114,9907	0,4077922	115,4257	0,7246753	122,5241	0,2415584	97,90886	0,8857143	125,6459	0,3142857	117,3188	0,1649351	110,2752	0,4051948	108,5428	0,6194805
NEGATIVE	5900139	109,2342	0,4753247	125,4124	0,03506494	127,7507	0,1168831	116,8038	0,1623377	119,1278	0,3844156	133,5816	0,05324675	123,4749	0,1805195	114,7629	0,5415584	121,7853	0,2311688	114,8233	0,2246753	121,6677	0,1883117	114,1372	0,2	106,1269	0,5675325	118,6269	0,2272727	111,7732	0,4623377	124,6833	0,238961	128,1646	0,06363636	117,272	0,638961	149,1383	0,003896104	116,6379	0,1220779	127,2127	0,2545455	121,8833	0,07662338	109,8257	0,4246753	121,7821	0,1272727
NEGATIVE	5900523	102,6843	0,738961	102,9197	0,6987013	105,6329	0,851948	113,1069	0,2753247	124,4184	0,2012987	100,5611	0,9441559	110,2379	0,6727273	122,4857	0,2428571	102,4713	0,9493507	108,8817	0,4532467	113,6536	0,4935065	97,76608	0,9025974	97,09804	0,9181818	104,3244	0,7974026	114,1162	0,3441558	115,6945	0,5701299	111,7168	0,5415584	122,4273	0,4350649	122,4326	0,2480519	103,7758	0,6402597	109,6528	0,9311689	102,6385	0,7727273	101,517	0,8038961	100,6652	0,9025974
NEGATIVE	5910132	111,2263	0,3818182	121,0304	0,07792208	119,9686	0,3	119,1117	0,1064935	116,7692	0,4493507	129,048	0,1077922	135,2585	0,04675325	107,8573	0,7896104	112,2698	0,6168831	103,3053	0,7246753	107,4753	0,7662337	108,3904	0,412987	139,8764	0,001298701	104,3556	0,7935065	113,1301	0,3896104	132,5989	0,08311688	113,2544	0,4727273	133,6654	0,08571429	133,2147	0,04675325	114,9598	0,174026	124,5286	0,3532467	119,2713	0,1168831	109,1924	0,4506494	105,4971	0,7441558
NEGATIVE	5910142	118,7563	0,1402597	107,524	0,5077922	137,4268	0,03636364	116,1966	0,1779221	115,1637	0,5246753	116,9398	0,425974	124,9498	0,151948	116,4377	0,4766234	107,9878	0,787013	99,38013	0,861039	117,4915	0,3233766	123,3027	0,04415584	110,9015	0,3090909	124,214	0,08701298	118,929	0,1831169	133,2208	0,07662338	128,2688	0,06233766	133,4314	0,08961039	132,4012	0,05454545	120,7601	0,06103896	120,9771	0,5077922	117,0876	0,1753247	103,7389	0,7038961	115,5609	0,3207792
NEGATIVE	5910372	110,8609	0,3961039	112,8168	0,2896104	118,7783	0,3480519	104,0437	0,6818182	112,6215	0,6415585	128,2754	0,1142857	122,502	0,2	116,6642	0,4675325	118,9581	0,3441558	113,9187	0,2558441	114,1279	0,4649351	101,9113	0,7532467	118,3404	0,1038961	112,8195	0,4285714	106,6588	0,6948052	113,638	0,6571429	129,5615	0,05194805	125,0768	0,3298701	130,6118	0,07532468	109,3201	0,3779221	127,3971	0,2506494	103,5949	0,7285714	115,3648	0,2272727	113,9029	0,3675325
NEGATIVE	5910427	98,54633	0,8714285	102,2575	0,7233766	109,7344	0,7168831	104,6325	0,6558442	102,303	0,9207792	106,3657	0,8116883	103,2105	0,8974026	109,8678	0,7142857	107,5492	0,8012987	101,7335	0,7818182	109,44	0,6818182	102,5356	0,7155844	91,89725	0,9896104	107,4904	0,6909091	92,45499	0,9987013	100,9846	0,9727273	97,1155	0,9844156	102,1513	0,9961039	107,6527	0,8272727	99,83386	0,8350649	112,6633	0,8493506	103,5633	0,7298701	90,87271	0,9961039	92,10142	0,9987013
NEGATIVE	5910673	122,6113	0,08441558	117,9116	0,1415584	112,1754	0,6012987	113,0534	0,2779221	119,1936	0,3805195	118,2562	0,3649351	129,4326	0,08701298	115,2737	0,5220779	133,7149	0,03896104	115,6345	0,1831169	120,4536	0,2207792	122,9208	0,04805195	116,0734	0,1506494	116,6697	0,2935065	107,4944	0,6558442	127,547	0,1662338	114,0217	0,4441558	127,2931	0,2415584	113,9444	0,5792208	110,1321	0,3454545	119,4369	0,5701299	112,9932	0,3142857	96,97839	0,938961	109,5675	0,574026
NEGATIVE	5960026	120,3651	0,1103896	111,6165	0,3493507	114,5314	0,5207792	97,10716	0,9142857	114,7025	0,5441558	115,8458	0,4545455	122,3413	0,2038961	102,3094	0,9194805	121,1814	0,2532468	116,8592	0,1441558	117,5663	0,3207792	108,0494	0,4324675	105,4344	0,6051948	121,3628	0,1441558	111,8203	0,4545455	120,4585	0,3701299	114,6389	0,4207792	123,9159	0,3714286	122,4801	0,2454545	103,1414	0,6688312	120,2778	0,5350649	108,3141	0,5220779	111,9211	0,3376623	111,5263	0,487013
NEGATIVE	5960347	143,9839	0,002597403	112,0468	0,325974	119,2307	0,3298701	115,6736	0,1857143	126,5564	0,1480519	119,7706	0,3103896	133,3147	0,05844156	114,3367	0,5571429	140,2398	0,01168831	108,0751	0,5025974	115,1096	0,425974	115,6851	0,1545455	108,3471	0,4467532	116,7499	0,2896104	113,2824	0,3753247	115,6219	0,5727273	118,0754	0,2584416	116,5099	0,6818182	116,6296	0,4597403	105,4525	0,5623376	125,9915	0,2935065	101,1615	0,8233766	107,7737	0,5168831	131,1412	0,02467532
NEGATIVE	5960452	105,2122	0,6441559	101,3882	0,7584416	111,0747	0,6623377	101,2086	0,7922078	103,1078	0,9064935	116,6769	0,4337662	116,1887	0,4415585	115,0502	0,5311688	108,1209	0,7818182	113,8403	0,2584416	104,3065	0,8701299	94,847	0,9584416	105,619	0,5909091	111,2975	0,5	98,24017	0,9532468	126,4925	0,1883117	104,5946	0,8298701	104,6662	0,9792208	111,608	0,6727273	88,60976	0,9935065	112,1917	0,8701299	95,94991	0,9623377	100,3561	0,8441558	110,3537	0,5415584
NEGATIVE	6020187	110,6564	0,4116883	103,9871	0,6623377	113,7843	0,5519481	104,7917	0,6415585	105,0927	0,8714285	110,3189	0,6727273	112,6446	0,5649351	121,7162	0,2727273	110,4069	0,6987013	117,1002	0,138961	105,3773	0,8389611	105,2531	0,574026	98,94754	0,8558441	103,9574	0,8064935	112,7447	0,4051948	107,5843	0,8792208	111,9801	0,5298702	129,6645	0,1727273	123,9802	0,2064935	94,82647	0,9441559	117,5011	0,6623377	106,7684	0,5779221	110,6619	0,3844156	120,5624	0,1545455
NEGATIVE	6020301	113,5714	0,2883117	100,786	0,7701299	114,9939	0,5012987	105,4653	0,6207792	123,8143	0,2298701	123,8661	0,2090909	105,1601	0,8467532	121,1254	0,2844156	122,5463	0,2103896	105,6301	0,6142857	106,9915	0,7883117	111,5422	0,2883117	106,2385	0,5597402	123,8083	0,09740259	109,6946	0,548052	105,5661	0,9285714	121,8276	0,1623377	125,164	0,325974	114,5613	0,5558441	107,386	0,4701299	111,9929	0,8753247	102,1795	0,7961039	114,588	0,2454545	116,7408	0,2688312
NEGATIVE	6020731	106,7877	0,5818182	89,20429	0,9948052	104,3337	0,8857143	97,93208	0,8844156	110,3149	0,7220779	105,4456	0,8376623	107,3309	0,7727273	103,7714	0,8922078	105,6857	0,874026	106,2076	0,587013	112,9777	0,525974	106,4075	0,5103896	95,53014	0,9558442	104,9968	0,7727273	101,7083	0,8753247	97,48383	0,9948052	107,9613	0,7220779	115,8706	0,7077922	106,9484	0,8467532	101,5802	0,7519481	117,4716	0,6636364	96,17451	0,9597403	95,38869	0,9623377	96,76323	0,9675325
NEGATIVE	6040133	113,1181	0,3051948	112,9859	0,2766234	117,1256	0,4090909	105,1576	0,6298701	113,4699	0,5974026	118,2642	0,3623376	118,4728	0,3402597	116,1743	0,4883117	110,7319	0,6753247	110,5316	0,3805195	115,0307	0,4311688	111,266	0,2948052	106,9886	0,5207792	106,1475	0,7337663	103,4564	0,8181818	120,6072	0,3636364	124,1346	0,125974	121,6341	0,4662338	116,6932	0,4558442	108,2053	0,4454545	122,3324	0,4532467	107,837	0,5441558	123,3603	0,04935065	102,7346	0,8324676
NEGATIVE	6040184	118,9993	0,1298701	129,9413	0,01428571	114,9574	0,5025974	110,5887	0,374026	126,9078	0,1428571	132,0424	0,06753246	115,4676	0,4714286	126,3454	0,1532468	121,0697	0,2623377	115,9757	0,1714286	114,4626	0,4506494	104,8364	0,6	111,6152	0,287013	118,3634	0,238961	118,1548	0,2064935	127,2547	0,1727273	121,7263	0,1662338	135,5102	0,07402597	123,0739	0,225974	115,7097	0,1545455	155,399	0,005194805	128,5878	0,02337662	109,2612	0,4467532	100,881	0,8948052
